zone,area,sub_area,pole,config_code,config_name,longitude,latitude
Downtown,Gaslamp,Hospitality Zone,G-305,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161539,32.712562
Downtown,Gaslamp,Hospitality Zone,G-307,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161388,32.712482
Downtown,Gaslamp,Hospitality Zone,G-315,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161256,32.712482
Downtown,Gaslamp,Hospitality Zone,G-400,13442,Copy of 6569 with PBP,-117.160966,32.712637
Downtown,Gaslamp,Hospitality Zone,G-401,13442,Copy of 6569 with PBP,-117.160896,32.712484
Downtown,Gaslamp,Hospitality Zone,G-402,13442,Copy of 6569 with PBP,-117.160812,32.712639
Downtown,Gaslamp,Hospitality Zone,G-403,13442,Copy of 6569 with PBP,-117.160759,32.712485
Downtown,Gaslamp,Hospitality Zone,G-405,13442,Copy of 6569 with PBP,-117.160691,32.712486
Downtown,Gaslamp,Hospitality Zone,G-407,13442,Copy of 6569 with PBP,-117.160605,32.712487
Downtown,Gaslamp,Hospitality Zone,G-408,13442,Copy of 6569 with PBP,-117.160539,32.712642
Downtown,Gaslamp,Hospitality Zone,G-409,13442,Copy of 6569 with PBP,-117.160469,32.712488
Downtown,Gaslamp,Hospitality Zone,G-410,13442,Copy of 6569 with PBP,-117.160385,32.712643
Downtown,Gaslamp,Hospitality Zone,G-411,13442,Copy of 6569 with PBP,-117.160332,32.712490
Downtown,Gaslamp,Hospitality Zone,G-413,13442,Copy of 6569 with PBP,-117.160264,32.712490
Downtown,Gaslamp,Hospitality Zone,G-501,13442,Copy of 6569 with PBP,-117.160054,32.712492
Downtown,Gaslamp,Hospitality Zone,G-503,13442,Copy of 6569 with PBP,-117.160004,32.712493
Downtown,Gaslamp,Hospitality Zone,G-505,13442,Copy of 6569 with PBP,-117.159937,32.712493
Downtown,Gaslamp,Hospitality Zone,G-506,13442,Copy of 6569 with PBP,-117.159889,32.712647
Downtown,Gaslamp,Hospitality Zone,G-507,13442,Copy of 6569 with PBP,-117.159837,32.712494
Downtown,Gaslamp,Hospitality Zone,G-508,13442,Copy of 6569 with PBP,-117.159772,32.712648
Downtown,Gaslamp,Hospitality Zone,G-509,13442,Copy of 6569 with PBP,-117.159721,32.712495
Downtown,Gaslamp,Hospitality Zone,G-510,13442,Copy of 6569 with PBP,-117.159656,32.712649
Downtown,Gaslamp,Hospitality Zone,G-511,13442,Copy of 6569 with PBP,-117.159604,32.712496
Downtown,Gaslamp,Hospitality Zone,G-512,13442,Copy of 6569 with PBP,-117.159556,32.712650
Downtown,Gaslamp,Hospitality Zone,G-513,13443,Copy of 9001 with PBP,-117.159504,32.712496
Downtown,Gaslamp,Hospitality Zone,G-514,13442,Copy of 6569 with PBP,-117.159439,32.712651
Downtown,Gaslamp,Hospitality Zone,G-515,13443,Copy of 9001 with PBP,-117.159388,32.712497
Downtown,Gaslamp,Hospitality Zone,G-516,13442,Copy of 6569 with PBP,-117.159323,32.712652
Downtown,Gaslamp,Hospitality Zone,H-504,13442,Copy of 6569 with PBP,-117.160005,32.711573
Downtown,Gaslamp,Hospitality Zone,H-506,13442,Copy of 6569 with PBP,-117.159921,32.711574
Downtown,Gaslamp,Hospitality Zone,H-508,13442,Copy of 6569 with PBP,-117.159838,32.711575
Downtown,Gaslamp,Hospitality Zone,H-510,13442,Copy of 6569 with PBP,-117.159754,32.711576
Downtown,Gaslamp,Hospitality Zone,H-511,13442,Copy of 6569 with PBP,-117.159668,32.711423
Downtown,Gaslamp,Hospitality Zone,H-512,13442,Copy of 6569 with PBP,-117.159587,32.711578
Downtown,Gaslamp,Hospitality Zone,H-513,13442,Copy of 6569 with PBP,-117.159500,32.711426
Downtown,Gaslamp,Hospitality Zone,H-514,13442,Copy of 6569 with PBP,-117.159420,32.711581
Downtown,Gaslamp,Hospitality Zone,H-515,13442,Copy of 6569 with PBP,-117.159333,32.711428
Downtown,Gaslamp,Hospitality Zone,J-401,13442,Copy of 6569 with PBP,-117.160938,32.709305
Downtown,Gaslamp,Hospitality Zone,J-403,13442,Copy of 6569 with PBP,-117.160887,32.709305
Downtown,Gaslamp,Hospitality Zone,J-404,13442,Copy of 6569 with PBP,-117.160836,32.709459
Downtown,Gaslamp,Hospitality Zone,J-405,13442,Copy of 6569 with PBP,-117.160786,32.709305
Downtown,Gaslamp,Hospitality Zone,J-406,13442,Copy of 6569 with PBP,-117.160466,32.709458
Downtown,Gaslamp,Hospitality Zone,J-407,13442,Copy of 6569 with PBP,-117.160736,32.709305
Downtown,Gaslamp,Hospitality Zone,J-408,13442,Copy of 6569 with PBP,-117.160668,32.709458
Downtown,Gaslamp,Hospitality Zone,J-409,13442,Copy of 6569 with PBP,-117.160635,32.709304
Downtown,Gaslamp,Hospitality Zone,J-410,13442,Copy of 6569 with PBP,-117.160567,32.709458
Downtown,Gaslamp,Hospitality Zone,J-411,13442,Copy of 6569 with PBP,-117.160517,32.709304
Downtown,Gaslamp,Hospitality Zone,J-413,13442,Copy of 6569 with PBP,-117.160416,32.709304
Downtown,Gaslamp,Hospitality Zone,J-415,13442,Copy of 6569 with PBP,-117.160315,32.709304
Downtown,Gaslamp,Hospitality Zone,J-417,13442,Copy of 6569 with PBP,-117.160264,32.709304
Downtown,Gaslamp,Hospitality Zone,J-501,13442,Copy of 6569 with PBP,-117.159887,32.709305
Downtown,Gaslamp,Hospitality Zone,J-503,13442,Copy of 6569 with PBP,-117.159703,32.709307
Downtown,Gaslamp,Hospitality Zone,J-505,13442,Copy of 6569 with PBP,-117.159519,32.709308
Downtown,Gaslamp,Hospitality Zone,J-507,13442,Copy of 6569 with PBP,-117.159335,32.709309
Downtown,Gaslamp,Hospitality Zone,K-400,13443,Copy of 9001 with PBP,-117.160865,32.708404
Downtown,Gaslamp,Hospitality Zone,K-402,13443,Copy of 9001 with PBP,-117.160782,32.708405
Downtown,Gaslamp,Hospitality Zone,K-404,13442,Copy of 6569 with PBP,-117.160682,32.708405
Downtown,Gaslamp,Hospitality Zone,K-406,13442,Copy of 6569 with PBP,-117.160599,32.708406
Downtown,Gaslamp,Hospitality Zone,K-408,13442,Copy of 6569 with PBP,-117.160499,32.708406
Downtown,Gaslamp,Hospitality Zone,K-502,13442,Copy of 6569 with PBP,-117.159894,32.708409
Downtown,Gaslamp,Hospitality Zone,K-504,13442,Copy of 6569 with PBP,-117.159729,32.708410
Downtown,Gaslamp,Hospitality Zone,K-515,13442,Copy of 6569 with PBP,-117.159563,32.708258
Downtown,Gaslamp,Hospitality Zone,K-517,13442,Copy of 6569 with PBP,-117.159398,32.708259
Downtown,Gaslamp,Hospitality Zone,SL-401,13442,Copy of 6569 with PBP,-117.160916,32.710343
Downtown,Gaslamp,Hospitality Zone,SL-403,13442,Copy of 6569 with PBP,-117.160815,32.710344
Downtown,Gaslamp,Hospitality Zone,SL-405,13442,Copy of 6569 with PBP,-117.160731,32.710345
Downtown,Gaslamp,Hospitality Zone,SL-407,13442,Copy of 6569 with PBP,-117.160630,32.710347
Downtown,Gaslamp,Hospitality Zone,SL-408,13442,Copy of 6569 with PBP,-117.160532,32.710502
Downtown,Gaslamp,Hospitality Zone,SL-409,13442,Copy of 6569 with PBP,-117.160445,32.710349
Downtown,Gaslamp,Hospitality Zone,SL-415,13442,Copy of 6569 with PBP,-117.160361,32.710350
Downtown,Gaslamp,Hospitality Zone,SL-417,13442,Copy of 6569 with PBP,-117.160260,32.710352
Downtown,Gaslamp,Hospitality Zone,SL-501,13442,Copy of 6569 with PBP,-117.160033,32.710355
Downtown,Gaslamp,Hospitality Zone,SL-502,13443,Copy of 9001 with PBP,-117.159970,32.710510
Downtown,Gaslamp,Hospitality Zone,SL-503,13442,Copy of 6569 with PBP,-117.159916,32.710357
Downtown,Gaslamp,Hospitality Zone,SL-504,13442,Copy of 6569 with PBP,-117.159869,32.710512
Downtown,Gaslamp,Hospitality Zone,SL-505,13442,Copy of 6569 with PBP,-117.159815,32.710359
Downtown,Gaslamp,Hospitality Zone,SL-506,13442,Copy of 6569 with PBP,-117.159752,32.710514
Downtown,Gaslamp,Hospitality Zone,SL-507,13442,Copy of 6569 with PBP,-117.159698,32.710361
Downtown,Gaslamp,Hospitality Zone,SL-509,13442,Copy of 6569 with PBP,-117.159648,32.710361
Downtown,Gaslamp,Hospitality Zone,SL-510,13442,Copy of 6569 with PBP,-117.159584,32.710516
Downtown,Gaslamp,Hospitality Zone,SL-511,13442,Copy of 6569 with PBP,-117.159530,32.710363
Downtown,Gaslamp,Hospitality Zone,SL-513,13442,Copy of 6569 with PBP,-117.159480,32.710364
Downtown,Gaslamp,Hospitality Zone,SL-515,13442,Copy of 6569 with PBP,-117.159413,32.710365
Downtown,Gaslamp,Hospitality Zone,SL-517,13442,Copy of 6569 with PBP,-117.159362,32.710366
Downtown,Gaslamp,Hospitality Zone,SL-519,13442,Copy of 6569 with PBP,-117.159312,32.710367
Downtown,Gaslamp,100 West F St,WF-100N,13181,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Fri,-117.164185,32.713686
Downtown,Gaslamp,100 West F St,WF-111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163914,32.713539
Downtown,Gaslamp,100 West F St,WF-113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163979,32.713539
Downtown,Gaslamp,100 West F St,WF-115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164044,32.713540
Downtown,Gaslamp,100 WEST G ST,WG-100N,13181,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Fri,-117.164410,32.712439
Downtown,Gaslamp,100 WEST G ST,WG-100S,13181,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Fri,-117.163344,32.712476
Downtown,Gaslamp,100 WEST G ST,WG-103,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.164084,32.712662
Downtown,Gaslamp,100 WEST G ST,WG-115,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.163344,32.712476
Downtown,Gaslamp,100 West Island Ave,WSL-100N,13286,MSPM 4 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164218,32.710501
Downtown,Hospitality Zo,400 Second Ave,2-400E2,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.162631,32.709963
Downtown,Hospitality Zo,400 Second Ave,2-400W1,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.163029,32.709824
Downtown,Hospitality Zo,400 Second Ave,2-400W2,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.163021,32.710074
Downtown,Hospitality Zo,500 Second Ave,2-500E,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.162758,32.710844
Downtown,Hospitality Zo,500 Second Ave,2-500W1,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.162940,32.711031
Downtown,Hospitality Zo,500 Second Ave,2-500W2,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.162813,32.710740
Downtown,Hospitality Zo,500 Third Ave,3-500W1,13188,MSPM 4 Hour Max $1.00 HR 10am-8pm Mon-Sat,-117.162089,32.710615
Downtown,Hospitality Zo,500 Third Ave,3-500W2,13188,MSPM 4 Hour Max $1.00 HR 10am-8pm Mon-Sat,-117.162004,32.711006
Downtown,Hospitality Zo,600 J Street,J-600N,13182,MSPM 2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.158782,32.709409
Downtown,Hospitality Zo,600 J Street,J-600S,13182,MSPM 2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.158322,32.709312
Downtown,Little Italy,1400 COLUMBIA ST,CL-1401,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167316,32.720069
Downtown,Little Italy,1400 COLUMBIA ST,CL-1403,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167316,32.720201
Downtown,Little Italy,1400 COLUMBIA ST,CL-1415,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167316,32.720333
Downtown,Little Italy,1400 COLUMBIA ST,CL-1417,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167316,32.720465
Downtown,Little Italy,1400 COLUMBIA ST,CL-1419,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167315,32.720596
Downtown,Little Italy,1400 COLUMBIA ST,CL-1421,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167315,32.720728
Downtown,Little Italy,1500 COLUMBIA ST,CL-1500E,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167374,32.720875
Downtown,Little Italy,1500 COLUMBIA ST,CL-1502,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167496,32.721040
Downtown,Little Italy,1500 COLUMBIA ST,CL-1504,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167495,32.721193
Downtown,Little Italy,1500 COLUMBIA ST,CL-1512,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167493,32.721555
Downtown,Little Italy,1500 COLUMBIA ST,CL-1519,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167310,32.721765
Downtown,Little Italy,1500 COLUMBIA ST,CL-1521,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167310,32.721841
Downtown,Little Italy,1600 COLUMBIA ST,CL-1601,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167309,32.722080
Downtown,Little Italy,1600 COLUMBIA ST,CL-1607,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167309,32.722177
Downtown,Little Italy,1600 COLUMBIA ST,CL-1609,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167309,32.722254
Downtown,Little Italy,1600 COLUMBIA ST,CL-1611,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.722351
Downtown,Little Italy,1600 COLUMBIA ST,CL-1613,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.722428
Downtown,Little Italy,1600 COLUMBIA ST,CL-1617,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.722525
Downtown,Little Italy,1600 COLUMBIA ST,CL-1619,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.722602
Downtown,Little Italy,1600 COLUMBIA ST,CL-1621,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.722699
Downtown,Little Italy,1600 COLUMBIA ST,CL-1623,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.722776
Downtown,Little Italy,1600 COLUMBIA ST,CL-1625,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.722873
Downtown,Little Italy,1400 FRONT ST,FR-1400,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164851,32.720038
Downtown,Little Italy,1400 FRONT ST,FR-1400W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164828,32.720604
Downtown,Little Italy,1400 FRONT ST,FR-1402,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164852,32.720113
Downtown,Little Italy,1400 FRONT ST,FR-1404,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164853,32.720208
Downtown,Little Italy,1600 FRONT ST,FR-1618,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164875,32.722202
Downtown,Little Italy,1600 FRONT ST,FR-1620,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164878,32.722394
Downtown,Little Italy,1600 FRONT ST,FR-1622,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164881,32.722586
Downtown,Little Italy,1600 FRONT ST,FR-1624,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164884,32.722777
Downtown,Little Italy,1400 KETTNER BLVD,KT-1401,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169095,32.720047
Downtown,Little Italy,1400 KETTNER BLVD,KT-1403,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169094,32.720182
Downtown,Little Italy,1400 KETTNER BLVD,KT-1405,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169094,32.720316
Downtown,Little Italy,1400 KETTNER BLVD,KT-1413,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169093,32.720451
Downtown,Little Italy,1400 KETTNER BLVD,KT-1415,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169092,32.720585
Downtown,Little Italy,1400 KETTNER BLVD,KT-1417,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169091,32.720719
Downtown,Little Italy,1600 Kettner Blvd,KT-1600W1,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169262,32.722508
Downtown,Little Italy,1600 Kettner Blvd,KT-1600W2,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169133,32.722677
Downtown,Little Italy,1700 KETTNER BLVD,KT-1700W1,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169256,32.723336
Downtown,Little Italy,1700 KETTNER BLVD,KT-1700W2,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169355,32.723871
Downtown,Little Italy,1700 KETTNER BLVD,KT-1705,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169096,32.723076
Downtown,Little Italy,1700 KETTNER BLVD,KT-1709,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169108,32.723174
Downtown,Little Italy,1700 KETTNER BLVD,KT-1719,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169140,32.723333
Downtown,Little Italy,1700 KETTNER BLVD,KT-1738,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.169379,32.723718
Downtown,Little Italy,1700 KETTNER BLVD,KT-1740,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.169348,32.723445
Downtown,Little Italy,1900 KETTNER BLVD,KT-1904,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169601,32.724363
Downtown,Little Italy,1900 KETTNER BLVD,KT-1906,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169601,32.724382
Downtown,Little Italy,1900 KETTNER BLVD,KT-1908,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169631,32.724431
Downtown,Little Italy,1900 KETTNER BLVD,KT-1909,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169524,32.724613
Downtown,Little Italy,1900 KETTNER BLVD,KT-1910,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169630,32.724480
Downtown,Little Italy,1900 KETTNER BLVD,KT-1912,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169658,32.724485
Downtown,Little Italy,1900 KETTNER BLVD,KT-1914,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169658,32.724485
